route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Fri_00447,Four Square Britomart;New World Metro Queen St;New World Papatoetoe,3,15,21100.13,05:51:40
Fri_00448,Pak 'n Save Henderson;New World Point Chevalier,2,16,21104.0,05:51:44
Fri_00449,New World Mt Roskill;Four Square Ellerslie;New World Point Chevalier,3,16,21112.75,05:51:52
Fri_00450,New World New Lynn;Four Square Ellerslie;Four Square Botany Junction,3,14,21113.54,05:51:53
Fri_00451,New World Eastridge;New World Stonefields,2,15,21114.65,05:51:54
Fri_00452,New World Milford;New World Point Chevalier,2,15,21118.1,05:51:58
Fri_00453,Four Square Fair Price Henderson;New World Point Chevalier;New World Mt Albert,3,16,21130.39,05:52:10
Fri_00454,Four Square St Heliers;New World Mt Albert;Four Square Ellerslie,3,13,21169.98,05:52:49
Fri_00455,New World Mt Albert;New World Point Chevalier;Four Square Fair Price Henderson,3,16,21170.77,05:52:50
Fri_00456,Four Square Onehunga;Four Square Remuera;New World Victoria Park,3,16,21181.07,05:53:01
Fri_00457,Pak 'n Save Mangere;Four Square St Heliers,2,14,21181.89,05:53:01
Fri_00458,New World Southmall;New World Ormiston,2,15,21187.86,05:53:07
Fri_00459,New World Papatoetoe;New World Botany,2,15,21189.16,05:53:09
Fri_00460,New World Birkenhead;Four Square Torbay,2,13,21196.3,05:53:16
Fri_00461,New World Eastridge;Four Square St Heliers;Four Square Onehunga,3,15,21197.81,05:53:17
Fri_00462,New World Devonport;New World Metro Shore City;Four Square Hobsonville,3,13,21198.56,05:53:18
Fri_00463,New World Mt Roskill;New World Point Chevalier;Four Square Ellerslie,3,16,21198.6,05:53:18
Fri_00464,New World Eastridge;New World Victoria Park,2,15,21200.24,05:53:20
Fri_00465,New World Point Chevalier;New World Milford,2,15,21203.95,05:53:23
Fri_00466,New World Southmall;New World New Lynn,2,15,21208.97,05:53:28
Fri_00467,Four Square Glen Eden;New World Green Bay;Four Square Onehunga,3,16,21210.57,05:53:30
Fri_00468,New World Victoria Park;New World Eastridge,2,15,21219.13,05:53:39
Fri_00469,New World Remuera;New World Victoria Park,2,16,21220.2,05:53:40
Fri_00470,New World Metro Queen St;Four Square Britomart;New World New Lynn,3,16,21224.19,05:53:44
Fri_00471,Four Square Remuera;Four Square Ellerslie;New World Devonport,3,13,21227.31,05:53:47
Fri_00472,New World Victoria Park;New World Metro Shore City;Four Square Eden Terrace,3,15,21234.72,05:53:54
Fri_00473,New World Stonefields;Four Square Remuera;Four Square Onehunga,3,16,21235.41,05:53:55
Fri_00474,New World Botany;Four Square Ellerslie;New World Metro Queen St,3,14,21237.15,05:53:57
Fri_00475,New World Point Chevalier;Pak 'n Save Henderson,2,16,21244.19,05:54:04
Fri_00476,New World Green Bay;Four Square Glen Eden;Four Square Onehunga,3,16,21248.56,05:54:08
Fri_00477,New World Mt Roskill;New World Stonefields,2,16,21252.79,05:54:12
Fri_00478,Pak 'n Save Clendon;Four Square Botany Junction,2,15,21259.85,05:54:19
Fri_00479,New World Victoria Park;New World Metro Shore City;Four Square Onehunga,3,15,21261.53,05:54:21
Fri_00480,New World Metro Queen St;New World Victoria Park;Four Square Onehunga,3,16,21267.0,05:54:27
Fri_00481,New World Stonefields;New World Mt Roskill,2,16,21278.92,05:54:38
Fri_00482,New World Eastridge;New World Southmall,2,14,21283.77,05:54:43
Fri_00483,Pak 'n Save Westgate;Four Square Hobsonville,2,16,21284.47,05:54:44
Fri_00484,New World New Lynn;New World Metro Queen St;Four Square Britomart,3,16,21285.53,05:54:45
Fri_00485,Four Square Eden Terrace;Four Square Britomart;New World Metro Queen St;Four Square Glen Eden,4,15,21290.41,05:54:50
Fri_00486,Four Square Glen Eden;Four Square Eden Terrace;New World New Lynn,3,15,21290.47,05:54:50
Fri_00487,Pak 'n Save Sylvia Park;Four Square Botany Junction,2,15,21293.64,05:54:53
Fri_00488,New World Mt Roskill;Four Square Ellerslie;Four Square Lancaster,3,14,21311.32,05:55:11
Fri_00489,Four Square Eden Terrace;Pak 'n Save Glen Innes,2,15,21315.28,05:55:15
Fri_00490,Four Square Fair Price Henderson;Pak 'n Save Westgate,2,16,21317.52,05:55:17
Fri_00491,New World Remuera;New World Metro Queen St;Four Square Britomart,3,16,21327.12,05:55:27
Fri_00492,New World Remuera;Four Square Britomart;New World Metro Queen St,3,16,21337.06,05:55:37
Fri_00493,New World Metro Queen St;Four Square Britomart;New World Remuera,3,16,21340.22,05:55:40
Fri_00494,New World New Lynn;New World Eastridge,2,15,21341.15,05:55:41
Fri_00495,New World Green Bay;Four Square Glen Eden;Four Square Hobsonville,3,15,21343.57,05:55:43
Fri_00496,New World Papatoetoe;Four Square Botany Junction;Four Square Eden Terrace,3,15,21344.13,05:55:44
Fri_00497,Pak 'n Save Glen Innes;Four Square St Heliers,2,15,21357.14,05:55:57
Fri_00498,New World New Lynn;Four Square Onehunga;Four Square Eden Terrace,3,16,21361.7,05:56:01
Fri_00499,New World Green Bay;Four Square Ellerslie;New World Metro Queen St,3,15,21361.84,05:56:01
Fri_00500,Four Square Fair Price Henderson;Pak 'n Save Henderson;Four Square Glen Eden,3,16,21372.4,05:56:12
Fri_00501,Pak 'n Save Ormiston;Four Square Ellerslie;Four Square Onehunga,3,15,21372.88,05:56:12
Fri_00502,New World Victoria Park;New World Remuera,2,16,21374.03,05:56:14
Fri_00503,New World Papatoetoe;Four Square Remuera;New World Metro Queen St,3,15,21374.67,05:56:14
Fri_00504,New World Green Bay;New World Metro Queen St;Four Square Ellerslie,3,15,21374.99,05:56:14
Fri_00505,Four Square Eden Terrace;New World Metro Shore City;New World Victoria Park,3,15,21375.84,05:56:15
Fri_00506,New World Papakura;New World Southmall,2,15,21376.43,05:56:16
Fri_00507,New World Mt Roskill;Four Square Remuera;New World Metro Queen St,3,16,21380.55,05:56:20
Fri_00508,Four Square Glen Eden;Pak 'n Save Henderson;Four Square Fair Price Henderson,3,16,21385.24,05:56:25
Fri_00509,New World Mt Albert;Four Square Eden Terrace;Four Square Pakuranga Heights,3,15,21386.16,05:56:26
Fri_00510,New World Southmall;Four Square Botany Junction;Four Square Onehunga,3,15,21388.48,05:56:28
Fri_00511,New World Remuera;New World Stonefields,2,16,21391.67,05:56:31
Fri_00512,New World Mt Roskill;New World Metro Queen St;Four Square Remuera,3,16,21393.7,05:56:33
Fri_00513,Four Square Glen Eden;New World Mt Roskill;New World Metro Queen St,3,15,21395.13,05:56:35
Fri_00514,Pak 'n Save Sylvia Park;Four Square Pakuranga Heights,2,15,21405.27,05:56:45
Fri_00515,Pak 'n Save Manukau;Four Square Pakuranga Heights,2,15,21410.8,05:56:50
Fri_00516,Four Square Britomart;Four Square Eden Terrace;New World New Lynn,3,16,21417.72,05:56:57
Fri_00517,New World Hobsonville;Four Square Hobsonville;New World Metro Queen St,3,15,21417.75,05:56:57
Fri_00518,Pak 'n Save Westgate;Four Square Fair Price Henderson,2,16,21418.72,05:56:58
Fri_00519,Pak 'n Save Westgate;Four Square Ellerslie,2,15,21431.78,05:57:11
Fri_00520,Four Square Hobsonville;New World Hobsonville;New World Metro Queen St,3,15,21432.01,05:57:12
Fri_00521,Pak 'n Save Glen Innes;Four Square Britomart,2,15,21432.02,05:57:12
Fri_00522,Pak 'n Save Papakura;Four Square Fair Price Henderson,2,13,21440.0,05:57:20
Fri_00523,Pak 'n Save Glen Innes;New World Metro Queen St,2,15,21452.3,05:57:32
Fri_00524,Four Square Glen Eden;New World Mt Roskill;Four Square Britomart,3,15,21466.19,05:57:46
Fri_00525,Pak 'n Save Botany;Four Square St Heliers,2,14,21467.19,05:57:47
Fri_00526,New World Mt Roskill;Four Square Hobsonville;Four Square Britomart,3,15,21471.77,05:57:51
Fri_00527,Four Square Onehunga;New World Southmall;Four Square Eden Terrace,3,15,21474.66,05:57:54
Fri_00528,New World Southmall;New World Papakura,2,15,21477.52,05:57:57
Fri_00529,New World Birkenhead;New World Metro Shore City;Four Square Ellerslie,3,14,21478.71,05:57:58
Fri_00530,New World New Lynn;Four Square Britomart;Four Square Eden Terrace,3,16,21479.07,05:57:59
Fri_00531,New World Hobsonville;Four Square Hobsonville;Four Square Britomart,3,15,21488.81,05:58:08
Fri_00532,New World Mt Roskill;Four Square Remuera;Four Square Britomart,3,16,21491.49,05:58:11
Fri_00533,New World Stonefields;New World Remuera,2,16,21491.55,05:58:11
Fri_00534,New World Remuera;Four Square Remuera;Four Square Glen Eden,3,15,21493.14,05:58:13
Fri_00535,New World Newmarket;New World Eastridge,2,16,21494.12,05:58:14
Fri_00536,New World New Lynn;New World Remuera,2,16,21496.04,05:58:16
Fri_00537,Four Square Hobsonville;New World Hobsonville;Four Square Britomart,3,15,21503.07,05:58:23
Fri_00538,New World Newmarket;Four Square Ellerslie;Four Square Pakuranga Heights,3,15,21511.14,05:58:31
Fri_00539,New World Point Chevalier;New World Remuera;Four Square Ellerslie,3,16,21518.44,05:58:38
Fri_00540,Pak 'n Save Clendon;Four Square Fair Price Henderson,2,14,21524.01,05:58:44
Fri_00541,Four Square Onehunga;New World Metro Queen St;Four Square Britomart;Four Square Fair Price Henderson,4,15,21526.28,05:58:46
Fri_00542,Pak 'n Save Sylvia Park;Four Square St Heliers,2,15,21526.84,05:58:46
Fri_00543,New World Mt Roskill;Four Square Glen Eden;Four Square Remuera,3,15,21530.08,05:58:50
Fri_00544,Four Square Eden Terrace;Four Square Onehunga;New World New Lynn,3,16,21534.48,05:58:54
Fri_00545,Four Square St Heliers;Pak 'n Save Glen Innes,2,15,21537.6,05:58:57
Fri_00546,Four Square St Heliers;New World Eastridge;Four Square Eden Terrace,3,15,21539.64,05:58:59
Fri_00547,New World Remuera;Four Square Eden Terrace;Four Square Fair Price Henderson,3,15,21542.85,05:59:02
Fri_00548,New World Papatoetoe;New World Newmarket,2,16,21548.29,05:59:08
Fri_00549,New World Eastridge;Four Square St Heliers;New World Metro Queen St,3,15,21551.4,05:59:11
Fri_00550,New World Metro Queen St;Four Square Onehunga;New World Papatoetoe,3,15,21552.64,05:59:12
Fri_00551,Four Square Onehunga;Four Square Eden Terrace;New World Metro Queen St;New World Metro Shore City,4,15,21555.55,05:59:15
Fri_00552,Pak 'n Save Clendon;Four Square Eden Terrace,2,15,21560.31,05:59:20
Fri_00553,New World Newmarket;Four Square Fair Price Henderson;Four Square Glen Eden,3,15,21570.85,05:59:30
Fri_00554,Four Square St Heliers;New World Eastridge;New World Metro Queen St,3,15,21577.35,05:59:37
Fri_00555,New World Stonefields;Four Square Remuera;Four Square Eden Terrace,3,16,21579.38,05:59:39
Fri_00556,Four Square Onehunga;New World Metro Queen St;New World Remuera,3,16,21584.99,05:59:44
Fri_00557,New World Newmarket;New World Papatoetoe,2,16,21601.06,06:00:01
Fri_00558,Four Square Pakuranga Heights;Pak 'n Save Highland Park;Four Square Ellerslie,3,15,21604.82,06:00:04
Fri_00559,Four Square Glen Eden;Four Square Remuera;New World Remuera,3,15,21612.18,06:00:12
Fri_00560,Four Square Britomart;Four Square Eden Terrace;New World Remuera,3,16,21623.22,06:00:23
Fri_00561,Pak 'n Save Mangere;Four Square Onehunga;Four Square Ellerslie,3,16,21638.21,06:00:38
Fri_00562,New World Southmall;New World Metro Queen St;Four Square Britomart,3,15,21643.87,06:00:43
Fri_00563,New World Point Chevalier;Four Square Eden Terrace;Four Square Ellerslie;Four Square Remuera,4,16,21645.52,06:00:45
Fri_00564,New World Eastridge;New World Newmarket,2,16,21648.07,06:00:48
Fri_00565,New World Papakura;New World Papatoetoe,2,15,21650.92,06:00:50
Fri_00566,New World Southmall;Four Square Britomart;New World Metro Queen St,3,15,21653.8,06:00:53
Fri_00567,New World Mt Roskill;New World Ormiston,2,16,21658.09,06:00:58
Fri_00568,Four Square Fair Price Henderson;Four Square Remuera;New World Remuera,3,15,21664.09,06:01:04
Fri_00569,New World Hobsonville;New World New Lynn,2,16,21667.59,06:01:07
Fri_00570,New World New Lynn;New World Hobsonville,2,16,21667.7,06:01:07
Fri_00571,Four Square Remuera;Four Square Eden Terrace;New World Victoria Park,3,16,21670.11,06:01:10
Fri_00572,New World Southmall;New World Botany,2,15,21673.79,06:01:13
Fri_00573,New World Ormiston;Four Square Eden Terrace;Four Square Ellerslie,3,14,21674.08,06:01:14
Fri_00574,New World Point Chevalier;New World Mt Albert;Four Square Fair Price Henderson,3,16,21682.95,06:01:22
Fri_00575,New World Newmarket;Four Square Pakuranga Heights;Four Square Ellerslie,3,15,21684.62,06:01:24
Fri_00576,New World Metro Shore City;New World Remuera;Four Square Remuera,3,15,21686.08,06:01:26
Fri_00577,New World Southmall;New World Metro Queen St;Four Square Eden Terrace,3,15,21700.88,06:01:40
Fri_00578,New World Green Bay;New World Papatoetoe,2,16,21701.47,06:01:41
Fri_00579,Pak 'n Save Mangere;Four Square Ellerslie;Four Square Onehunga,3,16,21711.71,06:01:51
Fri_00580,Four Square Onehunga;New World New Lynn;Four Square Hobsonville,3,15,21719.21,06:01:59
Fri_00581,New World Mt Albert;New World Birkenhead,2,16,21729.99,06:02:09
Fri_00582,New World Papatoetoe;Four Square Botany Junction;Four Square Pakuranga Heights,3,15,21735.66,06:02:15
Fri_00583,Four Square Onehunga;New World New Lynn;Four Square Eden Terrace,3,16,21745.97,06:02:25
Fri_00584,New World Mt Roskill;New World Devonport,2,15,21749.5,06:02:29
Fri_00585,Four Square Glen Eden;Pak 'n Save Westgate,2,16,21750.26,06:02:30
Fri_00586,New World Mt Roskill;Four Square Onehunga;Four Square Pakuranga Heights,3,16,21761.3,06:02:41
Fri_00587,Pak 'n Save Ormiston;Four Square Botany Junction;Four Square Ellerslie,3,15,21761.6,06:02:41
Fri_00588,New World Papakura;Four Square Remuera;Four Square Ellerslie,3,14,21762.7,06:02:42
Fri_00589,Pak 'n Save Henderson;Four Square Fair Price Henderson;Four Square Glen Eden,3,16,21768.13,06:02:48
Fri_00590,Four Square Remuera;Four Square Britomart;New World Victoria Park,3,16,21775.05,06:02:55
Fri_00591,New World Devonport;New World Mt Roskill,2,15,21775.62,06:02:55
Fri_00592,New World Botany;New World Southmall,2,15,21784.63,06:03:04
Fri_00593,Pak 'n Save Royal Oak;Four Square Botany Junction,2,16,21788.76,06:03:08
Fri_00594,New World New Lynn;New World Point Chevalier;Four Square Ellerslie,3,16,21791.84,06:03:11
Fri_00595,Four Square Eden Terrace;New World Hobsonville;Four Square Fair Price Henderson,3,15,21804.14,06:03:24
Fri_00596,New World Point Chevalier;Four Square Eden Terrace;Four Square Remuera;Four Square Ellerslie,4,16,21804.42,06:03:24
Fri_00597,Four Square Cockle Bay;Pak 'n Save Manukau,2,15,21808.43,06:03:28
Fri_00598,Four Square Botany Junction;Pak 'n Save Ormiston;Four Square Ellerslie,3,15,21808.75,06:03:28
Fri_00599,New World Mt Albert;New World Metro Queen St;Four Square Lancaster,3,15,21809.59,06:03:29
Fri_00600,Pak 'n Save Royal Oak;Four Square St Heliers,2,16,21816.2,06:03:36
Fri_00601,New World Mt Roskill;Four Square Pakuranga Heights;Four Square Eden Terrace,3,16,21820.74,06:03:40
Fri_00602,New World Mt Roskill;Four Square Botany Junction;Four Square Onehunga,3,16,21827.79,06:03:47
Fri_00603,New World Mt Roskill;Four Square Onehunga;Four Square St Heliers,3,16,21830.75,06:03:50
Fri_00604,New World New Lynn;New World Metro Shore City;New World Metro Queen St,3,15,21832.05,06:03:52
Fri_00605,Pak 'n Save Westgate;Four Square Glen Eden,2,16,21844.74,06:04:04
Fri_00606,New World Stonefields;Four Square Ellerslie;New World Point Chevalier,3,16,21848.66,06:04:08
Fri_00607,New World Remuera;Four Square Britomart;Four Square Onehunga,3,16,21849.06,06:04:09
Fri_00608,Four Square Pakuranga Heights;New World Eastridge;Four Square Britomart,3,15,21865.22,06:04:25
Fri_00609,Pak 'n Save Royal Oak;Four Square Pakuranga Heights,2,16,21871.16,06:04:31
Fri_00610,New World Metro Shore City;New World Milford;Four Square Hobsonville,3,15,21881.88,06:04:41
Fri_00611,New World Papatoetoe;Pak 'n Save Ormiston,2,16,21882.85,06:04:42
Fri_00612,New World Papatoetoe;Four Square Botany Junction;Four Square Britomart,3,15,21888.11,06:04:48
Fri_00613,New World New Lynn;New World Metro Shore City;Four Square Britomart,3,15,21892.82,06:04:52
Fri_00614,New World New Lynn;Four Square Britomart;Four Square Glen Eden,3,15,21893.42,06:04:53
Fri_00615,New World New Lynn;New World Metro Shore City;Four Square Eden Terrace,3,15,21902.57,06:05:02
