route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Sat_00137,New World Mt Roskill;New World Mt Albert;New World Remuera,3,7,11056.01,03:04:16
Sat_00138,New World Eastridge;Four Square Remuera;New World Remuera,3,6,11083.05,03:04:43
Sat_00139,Pak 'n Save Papakura,1,6,11151.63,03:05:51
Sat_00140,New World Mt Roskill;Four Square Onehunga;Four Square Eden Terrace;New World Victoria Park,4,7,11197.02,03:06:37
Sat_00141,New World Mt Roskill;Pak 'n Save Mt Albert;Four Square Eden Terrace,3,8,11313.08,03:08:33
Sat_00142,Pak 'n Save Glen Innes,1,6,11323.24,03:08:43
Sat_00143,Pak 'n Save Botany,1,6,11417.42,03:10:17
Sat_00144,New World Devonport;New World Metro Queen St,2,5,11419.17,03:10:19
Sat_00145,New World Mt Roskill;New World Birkenhead;Four Square Lancaster,3,6,11486.59,03:11:26
Sat_00146,New World Mt Roskill;Pak 'n Save Royal Oak;Four Square Onehunga,3,9,11536.94,03:12:16
Sat_00147,Pak 'n Save Mt Albert;Four Square Onehunga;Four Square Remuera,3,7,11538.11,03:12:18
Sat_00148,New World Mt Roskill;New World Mt Albert;New World Victoria Park,3,8,11550.08,03:12:30
Sat_00149,Pak 'n Save Royal Oak;Four Square Onehunga;New World Mt Roskill,3,9,11563.06,03:12:43
Sat_00150,New World Mt Roskill;Four Square Onehunga;Pak 'n Save Royal Oak,3,9,11580.44,03:13:00
Sat_00151,New World Mt Roskill;Pak 'n Save Mt Albert;Four Square Glen Eden,3,8,11619.98,03:13:39
Sat_00152,New World Metro Queen St;New World Newmarket;New World Remuera,3,7,11632.86,03:13:52
Sat_00153,Pak 'n Save Manukau;Four Square Botany Junction,2,7,11699.39,03:14:59
Sat_00154,Four Square Lancaster;Pak 'n Save Wairau Road,2,6,11699.9,03:14:59
Sat_00155,New World Mt Roskill;Pak 'n Save Wairau Road,2,7,11882.39,03:18:02
Sat_00156,New World New Lynn;New World Mt Roskill;New World Green Bay,3,8,11889.92,03:18:09
Sat_00157,New World Mt Roskill;New World Point Chevalier;New World Newmarket,3,8,11893.01,03:18:13
Sat_00158,Four Square Ellerslie;Four Square Onehunga;Pak 'n Save Royal Oak,3,8,11947.59,03:19:07
Sat_00159,Four Square Onehunga;Pak 'n Save Royal Oak;Four Square Ellerslie,3,8,11956.68,03:19:16
Sat_00160,New World Mt Albert;New World Point Chevalier;New World Metro Queen St,3,8,11994.67,03:19:54
Sat_00161,New World Mt Roskill;New World Stonefields;Four Square Ellerslie;Four Square Remuera,4,7,11995.53,03:19:55
Sat_00162,New World Mt Roskill;New World Metro Queen St;New World Remuera;Four Square Ellerslie,4,7,12026.57,03:20:26
Sat_00163,New World Mt Roskill;New World Victoria Park;New World Metro Queen St;Four Square Eden Terrace,4,8,12032.14,03:20:32
Sat_00164,New World Mt Roskill;Pak 'n Save Manukau,2,8,12038.14,03:20:38
Sat_00165,Pak 'n Save Royal Oak;New World Mt Albert,2,9,12046.22,03:20:46
Sat_00166,Pak 'n Save Sylvia Park;Four Square Remuera,2,7,12094.76,03:21:34
Sat_00167,New World Mt Roskill;New World Eastridge;New World Metro Queen St,3,7,12146.8,03:22:26
Sat_00168,New World Mt Roskill;Four Square Eden Terrace;New World Metro Queen St;New World Newmarket,4,8,12301.5,03:25:01
Sat_00169,New World Mt Roskill;New World Newmarket;Four Square Eden Terrace;New World Metro Queen St,4,8,12336.15,03:25:36
Sat_00170,New World Mt Roskill;Pak 'n Save Highland Park,2,7,12359.81,03:25:59
Sat_00171,New World Mt Roskill;Pak 'n Save Mt Albert;Four Square Ellerslie,3,8,12409.12,03:26:49
Sat_00172,New World Mt Roskill;New World Mt Albert;New World Remuera;Four Square Remuera,4,8,12415.51,03:26:55
Sat_00173,Pak 'n Save Glen Innes;Four Square Remuera,2,7,12445.82,03:27:25
Sat_00174,New World Mt Roskill;New World New Lynn;New World Newmarket,3,8,12488.2,03:28:08
Sat_00175,New World Mt Roskill;Four Square Onehunga;Pak 'n Save Mangere,3,9,12511.31,03:28:31
Sat_00176,New World Mt Roskill;Pak 'n Save Royal Oak;Four Square Eden Terrace,3,9,12533.0,03:28:53
Sat_00177,New World Mt Roskill;Pak 'n Save Mt Albert;New World Mt Albert,3,10,12570.96,03:29:30
Sat_00178,New World Mt Roskill;New World Mt Albert;Four Square Eden Terrace;New World Point Chevalier,4,9,12588.06,03:29:48
Sat_00179,New World Mt Roskill;New World Mt Albert;Pak 'n Save Mt Albert,3,10,12601.6,03:30:01
Sat_00180,New World Mt Roskill;Pak 'n Save Lincoln Road,2,9,12603.34,03:30:03
