route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Mon_01439,New World Mt Roskill;Four Square St Heliers;Four Square Onehunga;Four Square Pakuranga Heights,4,16,25040.97,06:57:20
Mon_01440,New World Devonport;New World Metro Queen St;Four Square Britomart;Four Square Pakuranga Heights,4,15,25046.61,06:57:26
Mon_01441,Pak 'n Save Ormiston;Four Square Onehunga;Four Square Pakuranga Heights,3,16,25048.03,06:57:28
Mon_01442,Pak 'n Save Wairau Road;Four Square Ellerslie;Four Square Remuera;New World Metro Shore City,4,16,25057.55,06:57:37
Mon_01443,Four Square Ellerslie;New World Mt Albert;Four Square Remuera;New World Metro Shore City,4,16,25059.87,06:57:39
Mon_01444,Four Square Onehunga;Pak 'n Save Lincoln Road;Four Square Remuera;New World Metro Shore City,4,16,25059.9,06:57:39
Mon_01445,New World Metro Shore City;Pak 'n Save Wairau Road;Four Square Cockle Bay;Four Square Pakuranga Heights,4,15,25061.76,06:57:41
Mon_01446,New World Eastridge;Four Square Onehunga;Four Square Remuera;Four Square Pakuranga Heights,4,16,25062.33,06:57:42
Mon_01447,New World Papakura;New World Howick,2,16,25062.43,06:57:42
Mon_01448,New World Stonefields;New World Mt Roskill;New World Metro Shore City,3,16,25062.94,06:57:42
Mon_01449,New World Point Chevalier;New World Metro Shore City;New World Metro Queen St;Four Square Pakuranga Heights,4,16,25064.11,06:57:44
Mon_01450,Four Square Ellerslie;Four Square Remuera;New World Hobsonville;New World Metro Shore City,4,16,25073.13,06:57:53
Mon_01451,New World Mt Roskill;Four Square Hobsonville;Four Square Remuera;New World Metro Shore City,4,16,25075.01,06:57:55
Mon_01452,New World Papakura;New World Birkenhead,2,16,25080.06,06:58:00
Mon_01453,Pak 'n Save Wairau Road;New World Metro Shore City;Four Square Lancaster;Four Square Fair Price Henderson,4,16,25084.74,06:58:04
Mon_01454,Four Square Eden Terrace;New World Mt Roskill;New World Metro Shore City;Four Square Lancaster,4,16,25097.31,06:58:17
Mon_01455,Pak 'n Save Henderson;Four Square Glen Eden;Four Square Pakuranga Heights,3,16,25115.58,06:58:35
Mon_01456,New World New Lynn;Four Square Onehunga;New World Long Bay,3,16,25122.71,06:58:42
Mon_01457,New World Eastridge;New World Browns Bay,2,16,25124.2,06:58:44
Mon_01458,Four Square Glen Eden;Pak 'n Save Ormiston;Four Square Pakuranga Heights,3,16,25143.7,06:59:03
Mon_01459,Four Square St Heliers;Four Square Ellerslie;New World Papakura,3,16,25144.69,06:59:04
Mon_01460,New World Hobsonville;Four Square Onehunga;Four Square Ellerslie;Four Square Pakuranga Heights,4,16,25147.14,06:59:07
Mon_01461,New World Mt Roskill;Four Square Torbay;Four Square Cockle Bay,3,14,25153.69,06:59:13
Mon_01462,Four Square Pakuranga Heights;Four Square St Heliers;New World Eastridge;New World Metro Shore City,4,16,25161.22,06:59:21
Mon_01463,Four Square St Heliers;Pak 'n Save Royal Oak;Four Square Pakuranga Heights,3,16,25175.29,06:59:35
Mon_01464,Pak 'n Save Botany;Four Square Onehunga;New World Metro Shore City,3,16,25176.72,06:59:36
Mon_01465,Pak 'n Save Wairau Road;New World Metro Shore City;New World Metro Queen St;Four Square Pakuranga Heights,4,16,25179.6,06:59:39
Mon_01466,New World Albany;Four Square Ellerslie;Four Square St Heliers,3,16,25183.27,06:59:43
Mon_01467,New World Papakura;Four Square Ellerslie;Four Square Cockle Bay,3,15,25196.46,06:59:56
Mon_01468,New World New Lynn;New World Long Bay;Four Square Ellerslie,3,16,25196.87,06:59:56
Mon_01469,Pak 'n Save Albany;Four Square Pakuranga Heights;Four Square St Heliers,3,15,25208.25,07:00:08
Mon_01470,Four Square Botany Junction;New World Browns Bay;Four Square Torbay,3,15,25209.98,07:00:09
Mon_01471,New World Botany;Four Square Pakuranga Heights;Four Square Remuera;New World Metro Shore City,4,16,25212.47,07:00:12
Mon_01472,Pak 'n Save Wairau Road;Four Square Remuera;Four Square Ellerslie;New World Metro Shore City,4,16,25216.45,07:00:16
Mon_01473,Four Square Ellerslie;New World Papatoetoe;Four Square Onehunga;New World Metro Shore City,4,16,25226.9,07:00:26
Mon_01474,Pak 'n Save Lincoln Road;Four Square Fair Price Henderson;Four Square Botany Junction;Four Square Pakuranga Heights,4,16,25236.48,07:00:36
Mon_01475,New World New Lynn;Pak 'n Save Wairau Road;Four Square Pakuranga Heights,3,16,25238.59,07:00:38
Mon_01476,Four Square Onehunga;New World New Lynn;New World Long Bay,3,16,25242.59,07:00:42
Mon_01477,Pak 'n Save Mangere;Four Square Lancaster;Four Square Fair Price Henderson,3,16,25273.05,07:01:13
Mon_01478,Pak 'n Save Westgate;Four Square Onehunga;Four Square Lancaster,3,16,25285.96,07:01:25
Mon_01479,New World Point Chevalier;Four Square Pakuranga Heights;Four Square Eden Terrace;New World Metro Shore City,4,16,25286.66,07:01:26
Mon_01480,New World Metro Queen St;New World Mt Roskill;Four Square Ellerslie;New World Metro Shore City,4,16,25289.0,07:01:29
Mon_01481,New World Mt Roskill;Four Square Remuera;Four Square Torbay;New World Metro Shore City,4,16,25303.84,07:01:43
Mon_01482,New World Metro Shore City;New World Long Bay;Four Square Torbay;Four Square Fair Price Henderson,4,16,25304.45,07:01:44
Mon_01483,New World Birkenhead;New World Stonefields;New World Metro Shore City,3,16,25316.99,07:01:56
Mon_01484,Four Square Onehunga;New World Mt Roskill;New World Metro Shore City;Four Square St Heliers,4,16,25324.81,07:02:04
Mon_01485,Pak 'n Save Westgate;Four Square St Heliers;Four Square Pakuranga Heights,3,16,25351.33,07:02:31
Mon_01486,New World Mt Roskill;Four Square Glen Eden;Four Square Remuera;Four Square Lancaster,4,16,25359.54,07:02:39
Mon_01487,New World Mt Roskill;Four Square Glen Eden;Four Square Lancaster;Four Square Remuera,4,16,25361.63,07:02:41
Mon_01488,Pak 'n Save Papakura;Four Square Botany Junction;Four Square Lancaster,3,15,25372.15,07:02:52
Mon_01489,New World Metro Queen St;Four Square Eden Terrace;Four Square Onehunga;New World Metro Shore City;Four Square Remuera,5,16,25372.31,07:02:52
Mon_01490,Pak 'n Save Botany;Four Square Pakuranga Heights;Four Square Lancaster,3,16,25375.24,07:02:55
Mon_01491,New World Mt Roskill;Four Square Onehunga;Four Square Hobsonville;Four Square Pakuranga Heights,4,16,25376.25,07:02:56
