route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Wed_00961,Four Square Fair Price Henderson;New World Southmall;Four Square Botany Junction,3,15,23717.08,06:35:17
Wed_00962,Four Square Cockle Bay;Four Square Pakuranga Heights;New World Ormiston;Four Square Botany Junction,4,16,23717.1,06:35:17
Wed_00963,Four Square Cockle Bay;New World Botany;New World Victoria Park,3,16,23720.61,06:35:20
Wed_00964,New World Victoria Park;Four Square Eden Terrace;Four Square Ellerslie;New World Metro Shore City,4,16,23721.52,06:35:21
Wed_00965,New World Victoria Park;New World Metro Shore City;New World Eastridge,3,16,23729.54,06:35:29
Wed_00966,New World Papakura;Four Square Pakuranga Heights;New World Victoria Park,3,15,23740.96,06:35:40
Wed_00967,New World Victoria Park;New World Browns Bay;New World Metro Shore City,3,16,23743.75,06:35:43
Wed_00968,New World Mt Roskill;Four Square Botany Junction;Four Square St Heliers,3,16,23748.25,06:35:48
Wed_00969,Pak 'n Save Lincoln Road;New World Ormiston,2,16,23778.47,06:36:18
Wed_00970,Pak 'n Save Mangere;Four Square Lancaster,2,16,23788.95,06:36:28
Wed_00971,New World Papatoetoe;Four Square Onehunga;Four Square St Heliers,3,16,23789.5,06:36:29
Wed_00972,Four Square Botany Junction;New World Papatoetoe;Four Square Glen Eden,3,16,23789.85,06:36:29
Wed_00973,New World Ormiston;Four Square Botany Junction;Four Square Cockle Bay;Four Square Pakuranga Heights,4,16,23853.19,06:37:33
Wed_00974,New World Long Bay;New World Milford,2,16,23860.56,06:37:40
Wed_00975,New World Papatoetoe;Four Square Onehunga;Four Square Cockle Bay,3,15,23863.26,06:37:43
Wed_00976,New World Albany;Four Square Hobsonville;Four Square Fair Price Henderson,3,16,23863.32,06:37:43
Wed_00977,New World Green Bay;Four Square Glen Eden;Four Square Torbay,3,15,23886.54,06:38:06
Wed_00978,Four Square Lancaster;Four Square Pakuranga Heights;New World Mt Albert,3,15,23899.13,06:38:19
Wed_00979,Pak 'n Save Highland Park;New World Metro Queen St;Four Square Ellerslie,3,16,23899.15,06:38:19
Wed_00980,New World Mt Roskill;Four Square Torbay;Four Square Hobsonville,3,16,23905.19,06:38:25
Wed_00981,New World Mt Roskill;Four Square Torbay;New World Metro Queen St,3,16,23909.67,06:38:29
Wed_00982,New World Albany;Four Square Hobsonville;Four Square Onehunga,3,16,23921.26,06:38:41
Wed_00983,Four Square Lancaster;New World Howick;Four Square Cockle Bay,3,14,23928.76,06:38:48
Wed_00984,Pak 'n Save Highland Park;Four Square Ellerslie;Four Square St Heliers,3,16,23936.03,06:38:56
Wed_00985,Pak 'n Save Manukau;Four Square Pakuranga Heights;Four Square Cockle Bay,3,16,23947.68,06:39:07
Wed_00986,Four Square Fair Price Henderson;Pak 'n Save Lincoln Road;Four Square St Heliers,3,16,23956.66,06:39:16
Wed_00987,Pak 'n Save Sylvia Park;Four Square Lancaster,2,16,23959.01,06:39:19
Wed_00988,New World Mt Roskill;Four Square Hobsonville;Four Square Torbay,3,16,23961.1,06:39:21
Wed_00989,Four Square Fair Price Henderson;New World New Lynn;Four Square Remuera,3,16,23963.78,06:39:23
Wed_00990,New World Birkenhead;New World Metro Queen St;Four Square Britomart;New World Metro Shore City,4,16,23965.44,06:39:25
Wed_00991,Pak 'n Save Mt Albert;Four Square Torbay,2,16,23970.22,06:39:30
Wed_00992,New World Papakura;New World Victoria Park;Four Square Eden Terrace,3,16,23971.88,06:39:31
Wed_00993,Four Square Onehunga;Four Square Remuera;Four Square Ellerslie;Four Square Pakuranga Heights;Four Square Cockle Bay,5,16,23984.75,06:39:44
Wed_00994,New World Howick;Four Square Fair Price Henderson;Four Square Glen Eden,3,15,23985.91,06:39:45
Wed_00995,New World Newmarket;New World Long Bay,2,16,23993.1,06:39:53
Wed_00996,Pak 'n Save Highland Park;Four Square Pakuranga Heights;Four Square Glen Eden,3,16,23994.21,06:39:54
Wed_00997,Four Square Ellerslie;New World Remuera;Four Square Torbay,3,15,23996.53,06:39:56
Wed_00998,Pak 'n Save Lincoln Road;Four Square Fair Price Henderson;Four Square Pakuranga Heights,3,16,24009.81,06:40:09
Wed_00999,Four Square Remuera;New World Papatoetoe;Four Square Pakuranga Heights,3,16,24016.98,06:40:16
Wed_01000,New World Mt Roskill;Four Square Fair Price Henderson;Four Square Pakuranga Heights,3,16,24017.87,06:40:17
Wed_01001,New World New Lynn;Four Square Botany Junction;Four Square Britomart,3,16,24032.64,06:40:32
Wed_01002,New World Mt Roskill;New World Metro Queen St;Four Square Torbay,3,16,24035.21,06:40:35
Wed_01003,Four Square Glen Eden;New World Hobsonville;Four Square Hobsonville;New World Metro Shore City,4,16,24056.34,06:40:56
Wed_01004,New World Mt Roskill;New World Metro Shore City;Four Square Botany Junction,3,16,24066.23,06:41:06
Wed_01005,New World Hobsonville;Four Square Hobsonville;New World Metro Shore City;Four Square Ellerslie,4,16,24066.5,06:41:06
Wed_01006,New World Milford;New World Long Bay,2,16,24069.02,06:41:09
Wed_01007,New World Albany;Four Square Remuera;Four Square Ellerslie,3,16,24073.6,06:41:13
Wed_01008,Four Square Onehunga;New World Milford;Four Square Cockle Bay,3,14,24080.26,06:41:20
Wed_01009,Four Square Ellerslie;Four Square Pakuranga Heights;New World Botany;Four Square Cockle Bay,4,16,24084.79,06:41:24
Wed_01010,New World Metro Queen St;New World Point Chevalier;Four Square Hobsonville;Four Square Glen Eden,4,16,24092.47,06:41:32
Wed_01011,Pak 'n Save Clendon;Four Square Lancaster,2,15,24092.52,06:41:32
Wed_01012,Four Square Ellerslie;New World Point Chevalier;New World Metro Queen St;Four Square Glen Eden,4,16,24100.56,06:41:40
