route_id,stops,num_stops,total_pallets,total_duration_sec,cost,over_policy_35h,overtime_4h,total_duration_hms
Mon_00093,Four Square Lancaster;Pak 'n Save Wairau Road,2,11,17099.9,1190.0,True,True,04:44:59.900000
Mon_00094,Four Square Onehunga,1,3,4794.43,292.99,False,False,01:19:54.430000
Mon_00095,Four Square Onehunga;Four Square Remuera,2,6,9671.23,591.02,False,False,02:41:11.230000
Mon_00096,Four Square Onehunga;Four Square Remuera;Four Square Eden Terrace,3,10,14208.48,868.3,True,False,03:56:48.480000
Mon_00097,Four Square Onehunga;Four Square St Heliers;Four Square Remuera;Four Square Eden Terrace,4,14,20084.71,1500.0,True,True,05:34:44.710000
Mon_00098,Four Square Onehunga;Four Square Remuera;New World Metro Queen St;Four Square Eden Terrace,4,14,19185.0,1500.0,True,True,05:19:45
Mon_00099,Four Square Onehunga;Four Square Remuera;Four Square St Heliers,3,10,15415.47,1190.0,True,True,04:16:55.470000
Mon_00100,Four Square Onehunga;New World Stonefields;Four Square Remuera,3,13,17833.65,1190.0,True,True,04:57:13.650000
Mon_00101,Four Square Onehunga;Pak 'n Save Glen Innes;Four Square Remuera,3,16,21877.34,1810.0,True,True,06:04:37.340000
Mon_00102,Four Square Onehunga;Four Square Remuera;Pak 'n Save Mangere,3,16,21539.96,1500.0,True,True,05:58:59.960000
Mon_00103,New World Mt Roskill;Four Square Onehunga,2,10,12395.87,757.53,False,False,03:26:35.870000
Mon_00104,Four Square Remuera,1,3,6648.82,406.32,False,False,01:50:48.820000
Mon_00105,Four Square Remuera;Four Square Eden Terrace,2,7,11186.07,683.59,False,False,03:06:26.070000
Mon_00106,Four Square Eden Terrace;Four Square Remuera;Four Square St Heliers,3,11,16985.1,1190.0,True,True,04:43:05.100000
Mon_00107,Four Square Remuera;Four Square St Heliers;New World Metro Queen St;Four Square Eden Terrace,4,15,21646.44,1810.0,True,True,06:00:46.440000
Mon_00108,Four Square Remuera;New World Metro Queen St;Four Square Eden Terrace,3,11,16162.59,1190.0,True,True,04:29:22.590000
Mon_00109,New World Stonefields;Four Square Remuera;Four Square Eden Terrace,3,14,19419.38,1500.0,True,True,05:23:39.380000
Mon_00110,Four Square Eden Terrace;Four Square Remuera;New World Eastridge,3,15,20797.51,1500.0,True,True,05:46:37.510000
Mon_00111,New World Newmarket;Four Square Remuera;Four Square Eden Terrace,3,15,20046.97,1500.0,True,True,05:34:06.970000
Mon_00112,New World Remuera;Four Square Remuera;Four Square Eden Terrace,3,16,21007.1,1500.0,True,True,05:50:07.100000
Mon_00113,Four Square Remuera;Four Square St Heliers,2,7,12393.06,757.35,False,False,03:26:33.060000
Mon_00114,Four Square Remuera;New World Stonefields;Four Square St Heliers,3,14,20280.71,1500.0,True,True,05:38:00.710000
Mon_00115,Four Square Remuera;Four Square St Heliers;New World Eastridge,3,15,21222.72,1500.0,True,True,05:53:42.720000
Mon_00116,New World Newmarket;Four Square Remuera;Four Square St Heliers,3,15,21253.96,1500.0,True,True,05:54:13.960000
Mon_00117,New World Remuera;Four Square Remuera,2,12,16469.85,1190.0,True,True,04:34:29.850000
Mon_00118,Four Square Remuera;Pak 'n Save Glen Innes,2,13,18918.51,1500.0,True,True,05:15:18.510000
Mon_00119,Four Square Remuera;Pak 'n Save Sylvia Park,2,14,19589.29,1500.0,True,True,05:26:29.290000
Mon_00120,Four Square Eden Terrace,1,4,6692.55,408.99,False,False,01:51:32.550000
Mon_00121,Four Square Eden Terrace;New World Metro Queen St,2,8,11715.17,715.93,False,False,03:15:15.170000
Mon_00122,New World Newmarket;New World Metro Queen St;Four Square Eden Terrace,3,16,20888.61,1500.0,True,True,05:48:08.610000
Mon_00123,Four Square Eden Terrace;New World Metro Queen St;New World Point Chevalier,3,16,20746.06,1500.0,True,True,05:45:46.060000
Mon_00124,New World Remuera;Four Square Eden Terrace,2,13,17487.61,1190.0,True,True,04:51:27.610000
Mon_00125,Four Square Hobsonville,1,4,8033.54,490.94,False,False,02:13:53.540000
Mon_00126,New World Hobsonville;Four Square Hobsonville,2,12,16732.02,1190.0,True,True,04:38:52.020000
Mon_00127,Pak 'n Save Lincoln Road;Four Square Hobsonville,2,12,17060.82,1190.0,True,True,04:44:20.820000
Mon_00128,Four Square St Heliers,1,4,9117.79,557.2,False,False,02:31:57.790000
Mon_00129,New World Stonefields;Four Square St Heliers,2,11,16884.96,1190.0,True,True,04:41:24.960000
Mon_00130,New World Eastridge;Four Square St Heliers,2,12,17921.5,1190.0,True,True,04:58:41.500000
Mon_00131,Pak 'n Save Glen Innes;Four Square St Heliers,2,14,20277.14,1500.0,True,True,05:37:57.140000
Mon_00132,Four Square Torbay,1,4,10576.52,646.34,False,False,02:56:16.520000
Mon_00133,Four Square Torbay;New World Browns Bay,2,12,19373.24,1500.0,True,True,05:22:53.240000
Mon_00134,Four Square Torbay;New World Albany,2,13,20673.56,1500.0,True,True,05:44:33.560000
Mon_00135,Pak 'n Save Albany;Four Square Torbay,2,13,20706.38,1500.0,True,True,05:45:06.380000
Mon_00136,New World Metro Queen St,1,4,7173.37,438.37,False,False,01:59:33.370000
Mon_00137,New World Remuera;New World Metro Queen St,2,13,17920.65,1190.0,True,True,04:58:40.650000
Mon_00138,New World Victoria Park;New World Metro Queen St,2,13,17167.22,1190.0,True,True,04:46:07.220000
Mon_00139,New World Devonport,1,6,11988.05,732.6,False,False,03:19:48.050000
Mon_00140,New World Green Bay,1,6,8205.54,501.45,False,False,02:16:45.540000
Mon_00141,New World New Lynn,1,6,8141.69,497.55,False,False,02:15:41.690000
Mon_00142,New World Birkenhead,1,7,11785.77,720.24,False,False,03:16:25.770000
Mon_00143,New World Birkenhead;Pak 'n Save Wairau Road,2,15,21164.94,1500.0,True,True,05:52:44.940000
Mon_00144,New World Howick,1,7,12709.9,776.72,True,False,03:31:49.900000
Mon_00145,New World Howick;New World Botany,2,16,22603.88,1810.0,True,True,06:16:43.880000
Mon_00146,New World Long Bay,1,7,13716.92,838.26,True,False,03:48:36.920000
Mon_00147,New World Long Bay;New World Albany,2,16,23819.04,1810.0,True,True,06:36:59.040000
Mon_00148,Pak 'n Save Albany;New World Long Bay,2,16,23846.79,1810.0,True,True,06:37:26.790000
Mon_00149,New World Milford,1,7,12087.21,738.66,False,False,03:21:27.210000
Mon_00150,Pak 'n Save Wairau Road;New World Milford,2,15,20908.55,1500.0,True,True,05:48:28.550000
Mon_00151,Pak 'n Save Albany;New World Milford,2,16,22963.62,1810.0,True,True,06:22:43.620000
Mon_00152,New World Mt Roskill,1,7,7952.66,486.0,False,False,02:12:32.660000
Mon_00153,New World Southmall,1,7,11353.98,693.85,False,False,03:09:13.980000
Mon_00154,New World Papakura;New World Southmall,2,16,22456.43,1810.0,True,True,06:14:16.430000
Mon_00155,New World Stonefields,1,7,11491.35,702.25,False,False,03:11:31.350000
Mon_00156,New World Browns Bay,1,8,14372.45,878.32,True,False,03:59:32.450000
Mon_00157,New World Eastridge,1,8,12795.46,781.94,True,False,03:33:15.460000
Mon_00158,New World Hobsonville,1,8,12329.76,753.49,False,False,03:25:29.760000
Mon_00159,New World Mt Albert,1,8,10093.78,616.84,False,False,02:48:13.780000
Mon_00160,New World Newmarket,1,8,11374.83,695.13,False,False,03:09:34.830000
Mon_00161,New World Ormiston,1,8,12976.64,793.02,True,False,03:36:16.640000
Mon_00162,New World Papatoetoe,1,8,11685.88,714.14,False,False,03:14:45.880000
Mon_00163,New World Point Chevalier,1,8,10724.17,655.37,False,False,02:58:44.170000
Mon_00164,Pak 'n Save Lincoln Road,1,8,11481.89,701.67,False,False,03:11:21.890000
Mon_00165,Pak 'n Save Wairau Road,1,8,12920.95,789.61,True,False,03:35:20.950000
Mon_00166,New World Albany,1,9,15076.37,1190.0,True,True,04:11:16.370000
Mon_00167,New World Botany,1,9,14511.66,1190.0,True,True,04:01:51.660000
Mon_00168,New World Papakura,1,9,14557.54,1190.0,True,True,04:02:37.540000
Mon_00169,New World Remuera,1,9,12950.35,791.41,True,False,03:35:50.350000
Mon_00170,New World Victoria Park,1,9,12511.39,764.58,False,False,03:28:31.390000
Mon_00171,Pak 'n Save Albany,1,9,14979.99,1190.0,True,True,04:09:39.990000
Mon_00172,Pak 'n Save Manukau,1,9,13076.7,799.13,True,False,03:37:56.700000
Mon_00173,Pak 'n Save Mt Albert,1,9,11019.27,673.4,False,False,03:03:39.270000
Mon_00174,Pak 'n Save Papakura,1,9,14391.63,879.49,True,False,03:59:51.630000
Mon_00175,Pak 'n Save Glen Innes,1,10,15643.24,1190.0,True,True,04:20:43.240000
Mon_00176,Pak 'n Save Mangere,1,10,13119.57,801.75,True,False,03:38:39.570000
Mon_00177,Pak 'n Save Royal Oak,1,10,12413.54,758.61,False,False,03:26:53.540000
Mon_00178,Pak 'n Save Westgate,1,10,14039.0,857.94,True,False,03:53:59
Mon_00179,Pak 'n Save Botany,1,11,16817.42,1190.0,True,True,04:40:17.420000
Mon_00180,Pak 'n Save Henderson,1,11,15231.09,1190.0,True,True,04:13:51.090000
Mon_00181,Pak 'n Save Ormiston,1,11,16297.23,1190.0,True,True,04:31:37.230000
Mon_00182,Pak 'n Save Sylvia Park,1,11,15809.55,1190.0,True,True,04:23:29.550000
Mon_00183,Pak 'n Save Clendon,1,12,16767.34,1190.0,True,True,04:39:27.340000
Mon_00184,Pak 'n Save Highland Park,1,12,17718.37,1190.0,True,True,04:55:18.370000
