route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Sat_0159,Pak 'n Save Royal Oak;Four Square Ellerslie;Four Square Onehunga;New World Mt Roskill,4,10,7141.39,01:59:01
Sat_0160,New World New Lynn;Four Square Glen Eden;Pak 'n Save Henderson,3,11,7144.24,01:59:04
Sat_0161,Pak 'n Save Royal Oak;New World Milford,2,9,7145.13,01:59:05
Sat_0162,New World Stonefields;Pak 'n Save Glen Innes,2,9,7154.15,01:59:14
Sat_0163,New World Botany;Pak 'n Save Botany,2,9,7157.58,01:59:17
Sat_0164,New World Papakura;Pak 'n Save Papakura,2,9,7165.23,01:59:25
Sat_0165,Pak 'n Save Papakura;New World Papakura,2,9,7170.82,01:59:30
Sat_0166,Pak 'n Save Mangere;Pak 'n Save Henderson,2,13,7174.2,01:59:34
Sat_0167,Pak 'n Save Manukau;New World Papatoetoe;Pak 'n Save Mangere,3,15,7193.49,01:59:53
Sat_0168,New World Mt Roskill;New World New Lynn;Pak 'n Save Mt Albert;New World Point Chevalier,4,13,7194.52,01:59:54
Sat_0169,Pak 'n Save Royal Oak;Four Square Onehunga;Pak 'n Save Lincoln Road,3,14,7200.93,02:00:00
Sat_0170,New World Mt Roskill;Pak 'n Save Mangere;Pak 'n Save Manukau,3,14,7205.5,02:00:05
Sat_0171,New World Mt Roskill;New World Mt Albert;Pak 'n Save Mt Albert;Pak 'n Save Royal Oak,4,16,7222.75,02:00:22
Sat_0172,New World Mt Albert;Pak 'n Save Glen Innes,2,9,7227.46,02:00:27
Sat_0173,Pak 'n Save Sylvia Park;New World Southmall,2,9,7227.55,02:00:27
Sat_0174,New World Southmall;Pak 'n Save Ormiston,2,9,7228.44,02:00:28
Sat_0175,Four Square Glen Eden;Four Square Fair Price Henderson;Pak 'n Save Lincoln Road,3,9,7254.97,02:00:54
Sat_0176,New World Milford;Pak 'n Save Royal Oak,2,9,7255.85,02:00:55
Sat_0177,New World Mt Roskill;Pak 'n Save Westgate;New World Hobsonville,3,10,7262.14,02:01:02
Sat_0178,Pak 'n Save Highland Park;Pak 'n Save Botany,2,11,7273.19,02:01:13
Sat_0179,New World Mt Albert;Pak 'n Save Mt Albert;New World Remuera,3,10,7274.72,02:01:14
Sat_0180,Pak 'n Save Manukau;Pak 'n Save Papakura,2,12,7291.14,02:01:31
Sat_0181,New World New Lynn;Pak 'n Save Royal Oak;New World Newmarket,3,12,7291.81,02:01:31
Sat_0182,New World Eastridge;Pak 'n Save Glen Innes,2,9,7302.82,02:01:42
Sat_0183,New World Mt Roskill;Pak 'n Save Royal Oak;New World Mt Albert;New World Point Chevalier,4,14,7342.61,02:02:22
Sat_0184,New World Green Bay;Pak 'n Save Clendon,2,9,7342.93,02:02:22
Sat_0185,New World Green Bay;Pak 'n Save Mt Albert;New World Point Chevalier;New World Mt Roskill,4,13,7348.32,02:02:28
Sat_0186,Pak 'n Save Mt Albert;Pak 'n Save Ormiston,2,11,7364.11,02:02:44
Sat_0187,New World Hobsonville;Four Square Hobsonville;Pak 'n Save Westgate,3,9,7373.77,02:02:53
Sat_0188,Four Square Fair Price Henderson;Pak 'n Save Henderson;New World Point Chevalier,3,11,7400.04,02:03:20
Sat_0189,Pak 'n Save Glen Innes;Pak 'n Save Sylvia Park,2,12,7418.28,02:03:38
Sat_0190,Pak 'n Save Mt Albert;Pak 'n Save Henderson;Four Square Fair Price Henderson,3,13,7421.05,02:03:41
Sat_0191,Four Square Onehunga;Pak 'n Save Royal Oak;Pak 'n Save Manukau,3,13,7440.72,02:04:00
Sat_0192,Pak 'n Save Papakura;New World Papatoetoe,2,9,7445.02,02:04:05
Sat_0193,Pak 'n Save Mt Albert;Four Square Hobsonville;New World Hobsonville,3,9,7459.98,02:04:19
Sat_0194,Pak 'n Save Mt Albert;New World Point Chevalier;Pak 'n Save Royal Oak;New World Mt Roskill,4,16,7466.61,02:04:26
Sat_0195,New World New Lynn;New World Point Chevalier;New World Mt Albert;Pak 'n Save Mt Albert,4,14,7469.58,02:04:29
Sat_0196,New World Point Chevalier;Pak 'n Save Glen Innes,2,9,7479.99,02:04:39
Sat_0197,New World Papakura;Pak 'n Save Manukau,2,9,7484.93,02:04:44
Sat_0198,New World Green Bay;New World Metro Queen St;Pak 'n Save Mt Albert,3,10,7490.53,02:04:50
Sat_0199,Four Square Hobsonville;New World Hobsonville;Pak 'n Save Lincoln Road,3,11,7514.77,02:05:14
Sat_0200,Pak 'n Save Clendon;Pak 'n Save Papakura,2,12,7515.87,02:05:15
Sat_0201,Pak 'n Save Ormiston;Pak 'n Save Botany,2,12,7517.52,02:05:17
Sat_0202,Pak 'n Save Royal Oak;Four Square Remuera;Pak 'n Save Sylvia Park,3,13,7518.59,02:05:18
Sat_0203,New World Mt Roskill;Pak 'n Save Royal Oak;Four Square Eden Terrace;New World Point Chevalier,4,12,7523.89,02:05:23
Sat_0204,Pak 'n Save Royal Oak;New World Point Chevalier;New World Metro Queen St,3,11,7527.2,02:05:27
Sat_0205,New World Eastridge;Pak 'n Save Royal Oak;New World Mt Roskill,3,11,7554.82,02:05:54
Sat_0206,New World Mt Roskill;New World Mt Albert;Pak 'n Save Royal Oak;Pak 'n Save Mt Albert,4,16,7559.26,02:05:59
Sat_0207,New World Albany;Pak 'n Save Albany,2,9,7594.95,02:06:34
Sat_0208,Pak 'n Save Manukau;New World Eastridge,2,9,7597.97,02:06:37
Sat_0209,Pak 'n Save Albany;New World Albany,2,9,7605.42,02:06:45
Sat_0210,Pak 'n Save Lincoln Road;Pak 'n Save Westgate;New World Hobsonville,3,15,7607.97,02:06:47
Sat_0211,Pak 'n Save Mt Albert;Pak 'n Save Papakura,2,11,7618.51,02:06:58
Sat_0212,Pak 'n Save Royal Oak;New World Howick,2,9,7619.01,02:06:59
Sat_0213,New World Mt Roskill;New World Green Bay;Four Square Onehunga;Pak 'n Save Royal Oak,4,12,7642.27,02:07:22
Sat_0214,Pak 'n Save Albany;Pak 'n Save Wairau Road,2,11,7644.23,02:07:24
Sat_0215,New World Mt Roskill;Pak 'n Save Royal Oak;Four Square Onehunga;New World Remuera,4,11,7663.03,02:07:43
Sat_0216,Pak 'n Save Manukau;Four Square Botany Junction;New World Papatoetoe,3,10,7680.68,02:08:00
