route_id,stops,num_stops,total_pallets,total_duration_sec,cost,over_policy_35h,overtime_4h,total_duration_hms
Fri_00056,New World Southmall;Four Square Botany Junction,2,11,16603.11,1190.0,True,True,04:36:43.110000
Fri_00057,New World Botany;Four Square Botany Junction,2,12,17782.98,1190.0,True,True,04:56:22.980000
Fri_00058,New World Ormiston;Four Square Botany Junction,2,12,17327.96,1190.0,True,True,04:48:47.960000
Fri_00059,Pak 'n Save Botany;Four Square Botany Junction,2,14,20088.74,1500.0,True,True,05:34:48.740000
Fri_00060,Pak 'n Save Manukau;Four Square Botany Junction,2,15,20339.39,1500.0,True,True,05:38:59.390000
Fri_00061,Four Square Britomart,1,4,7244.43,442.72,False,False,02:00:44.430000
Fri_00062,Four Square Britomart;Four Square Eden Terrace,2,8,11853.38,724.37,False,False,03:17:33.380000
Fri_00063,Four Square Britomart;Four Square Remuera;Four Square Eden Terrace,3,12,17320.53,1190.0,True,True,04:48:40.530000
Fri_00064,Four Square Britomart;Four Square St Heliers;Four Square Remuera;Four Square Eden Terrace,4,16,22696.29,1810.0,True,True,06:18:16.290000
Fri_00065,Four Square Britomart;New World Metro Queen St;Four Square Eden Terrace,3,12,16173.38,1190.0,True,True,04:29:33.380000
Fri_00066,Four Square Britomart;New World Remuera;Four Square Eden Terrace,3,16,21462.07,1500.0,True,True,05:57:42.070000
Fri_00067,New World Victoria Park;Four Square Britomart;Four Square Eden Terrace,3,16,20799.68,1500.0,True,True,05:46:39.680000
Fri_00068,Four Square Britomart;New World Metro Queen St,2,8,11629.9,710.72,False,False,03:13:49.900000
Fri_00069,Four Square Britomart;New World Metro Queen St;New World Remuera,3,16,21310.32,1500.0,True,True,05:55:10.320000
Fri_00070,Four Square Britomart;New World Metro Queen St;New World Victoria Park,3,16,20563.79,1500.0,True,True,05:42:43.790000
Fri_00071,Four Square Britomart;New World Point Chevalier,2,10,14115.32,862.6,True,False,03:55:15.320000
Fri_00072,Four Square Britomart;New World Newmarket,2,13,17509.28,1190.0,True,True,04:51:49.280000
Fri_00073,Four Square Cockle Bay,1,4,9825.24,600.43,False,False,02:43:45.240000
Fri_00074,Four Square Cockle Bay;Four Square Pakuranga Heights,2,8,14317.78,874.98,True,False,03:58:37.780000
Fri_00075,Four Square Pakuranga Heights;Four Square Cockle Bay;New World Botany,3,16,22982.02,1810.0,True,True,06:23:02.020000
Fri_00076,Four Square Cockle Bay;New World Howick;Four Square Pakuranga Heights,3,16,23005.54,1810.0,True,True,06:23:25.540000
Fri_00077,Pak 'n Save Highland Park;Four Square Cockle Bay,2,13,19600.01,1500.0,True,True,05:26:40.010000
Fri_00078,Four Square Cockle Bay;Pak 'n Save Botany,2,14,20596.61,1500.0,True,True,05:43:16.610000
Fri_00079,Four Square Eden Terrace,1,4,6692.55,408.99,False,False,01:51:32.550000
Fri_00080,Four Square Remuera;Four Square Eden Terrace,2,8,12266.07,749.59,False,False,03:24:26.070000
Fri_00081,Four Square Remuera;Four Square St Heliers;New World Metro Queen St;Four Square Eden Terrace,4,16,22726.44,1810.0,True,True,06:18:46.440000
Fri_00082,Four Square Remuera;New World Metro Queen St;Four Square Eden Terrace,3,12,17242.59,1190.0,True,True,04:47:22.590000
Fri_00083,Four Square Eden Terrace;Four Square Remuera;New World Eastridge,3,15,20797.51,1500.0,True,True,05:46:37.510000
Fri_00084,New World Remuera;Four Square Remuera;Four Square Eden Terrace,3,16,21007.1,1500.0,True,True,05:50:07.100000
Fri_00085,New World Stonefields;Four Square Remuera;Four Square Eden Terrace,3,16,21579.38,1500.0,True,True,05:59:39.380000
Fri_00086,Four Square Eden Terrace;New World Metro Queen St,2,8,11715.17,715.93,False,False,03:15:15.170000
Fri_00087,New World Remuera;New World Metro Queen St;Four Square Eden Terrace,3,16,21384.13,1500.0,True,True,05:56:24.130000
Fri_00088,New World Victoria Park;New World Metro Queen St;Four Square Eden Terrace,3,16,20630.7,1500.0,True,True,05:43:50.700000
Fri_00089,Four Square Eden Terrace;New World Point Chevalier,2,10,13563.44,828.88,True,False,03:46:03.440000
Fri_00090,New World Mt Albert;Four Square Eden Terrace,2,11,14315.73,874.85,True,False,03:58:35.730000
Fri_00091,Pak 'n Save Royal Oak;Four Square Eden Terrace,2,16,20051.55,1500.0,True,True,05:34:11.550000
Fri_00092,Four Square Lancaster,1,4,9165.84,560.13,False,False,02:32:45.840000
Fri_00093,Four Square Lancaster;Pak 'n Save Wairau Road,2,14,20339.9,1500.0,True,True,05:38:59.900000
Fri_00094,Four Square Onehunga,1,4,5874.43,358.99,False,False,01:37:54.430000
Fri_00095,Four Square Onehunga;Four Square Remuera,2,8,11831.23,723.02,False,False,03:17:11.230000
Fri_00096,Four Square Onehunga;Four Square Remuera;Four Square St Heliers,3,12,17575.47,1190.0,True,True,04:52:55.470000
Fri_00097,Four Square Onehunga;Four Square Remuera;New World Eastridge,3,15,20307.88,1500.0,True,True,05:38:27.880000
Fri_00098,Four Square Onehunga;New World Remuera;Four Square Remuera,3,16,20640.02,1500.0,True,True,05:44:00.020000
Fri_00099,Four Square Onehunga;New World Stonefields;Four Square Remuera,3,16,21073.65,1500.0,True,True,05:51:13.650000
Fri_00100,Pak 'n Save Royal Oak;Four Square Onehunga,2,16,19055.49,1500.0,True,True,05:17:35.490000
Fri_00101,Four Square Pakuranga Heights,1,4,8602.04,525.68,False,False,02:23:22.040000
Fri_00102,Four Square Pakuranga Heights;New World Botany,2,12,17736.21,1190.0,True,True,04:55:36.210000
Fri_00103,Pak 'n Save Highland Park;Four Square Pakuranga Heights,2,13,18970.91,1500.0,True,True,05:16:10.910000
Fri_00104,Four Square Pakuranga Heights;Pak 'n Save Botany,2,14,19975.81,1500.0,True,True,05:32:55.810000
Fri_00105,Four Square Pakuranga Heights;Pak 'n Save Sylvia Park,2,15,20852.66,1500.0,True,True,05:47:32.660000
Fri_00106,Four Square Remuera,1,4,7728.82,472.32,False,False,02:08:48.820000
Fri_00107,Four Square Remuera;Four Square St Heliers,2,8,13473.06,823.35,True,False,03:44:33.060000
Fri_00108,Four Square Remuera;Four Square St Heliers;New World Eastridge,3,15,21222.72,1500.0,True,True,05:53:42.720000
Fri_00109,New World Remuera;Four Square Remuera,2,12,16469.85,1190.0,True,True,04:34:29.850000
Fri_00110,New World Stonefields;Four Square Remuera,2,12,17042.13,1190.0,True,True,04:44:02.130000
Fri_00111,New World Newmarket;Four Square Remuera,2,13,17669.72,1190.0,True,True,04:54:29.720000
Fri_00112,Four Square Remuera;Pak 'n Save Glen Innes,2,15,21078.51,1500.0,True,True,05:51:18.510000
Fri_00113,Four Square Remuera;Pak 'n Save Sylvia Park,2,15,20669.29,1500.0,True,True,05:44:29.290000
Fri_00114,Pak 'n Save Royal Oak;Four Square Remuera,2,16,20498.12,1500.0,True,True,05:41:38.120000
Fri_00115,Four Square St Heliers,1,4,9117.79,557.2,False,False,02:31:57.790000
Fri_00116,New World Eastridge;Four Square St Heliers,2,11,16841.5,1190.0,True,True,04:40:41.500000
Fri_00117,New World Stonefields;Four Square St Heliers,2,12,17964.96,1190.0,True,True,04:59:24.960000
Fri_00118,Pak 'n Save Glen Innes;Four Square St Heliers,2,15,21357.14,1500.0,True,True,05:55:57.140000
Fri_00119,Four Square Torbay,1,4,10576.52,646.34,False,False,02:56:16.520000
Fri_00120,Four Square Torbay;New World Albany,2,12,19593.56,1500.0,True,True,05:26:33.560000
Fri_00121,Four Square Torbay;New World Browns Bay,2,12,19373.24,1500.0,True,True,05:22:53.240000
Fri_00122,Pak 'n Save Albany;Four Square Torbay,2,14,21786.38,1810.0,True,True,06:03:06.380000
Fri_00123,New World Metro Queen St,1,4,7173.37,438.37,False,False,01:59:33.370000
Fri_00124,New World Metro Queen St;New World Point Chevalier,2,10,14044.26,858.26,True,False,03:54:04.260000
Fri_00125,New World Newmarket;New World Metro Queen St,2,13,17425.13,1190.0,True,True,04:50:25.130000
Fri_00126,New World Point Chevalier,1,6,8564.17,523.37,False,False,02:22:44.170000
Fri_00127,New World Devonport,1,7,13068.05,798.6,True,False,03:37:48.050000
Fri_00128,New World Eastridge,1,7,11715.46,715.94,False,False,03:15:15.460000
Fri_00129,New World Long Bay,1,7,13716.92,838.26,True,False,03:48:36.920000
Fri_00130,New World Mt Albert,1,7,9013.78,550.84,False,False,02:30:13.780000
Fri_00131,New World Papatoetoe,1,7,10605.88,648.14,False,False,02:56:45.880000
Fri_00132,New World Southmall,1,7,11353.98,693.85,False,False,03:09:13.980000
Fri_00133,New World Papakura;New World Southmall,2,15,21376.43,1500.0,True,True,05:56:16.430000
Fri_00134,New World Albany,1,8,13996.37,855.33,True,False,03:53:16.370000
Fri_00135,New World Botany,1,8,13431.66,820.82,True,False,03:43:51.660000
Fri_00136,New World Browns Bay,1,8,14372.45,878.32,True,False,03:59:32.450000
